session_date,daily_pnl_usd,rolling_sharpe,rolling_expectancy
2019-09-03,-251.5,-4.846376164076284,-51.525
2019-09-04,-10.0,-5.284968241612196,-55.525
2019-09-05,-86.5,-6.6845095800251615,-67.375
2019-09-06,-151.0,-7.0883500128120644,-71.9
2019-09-09,14.0,-5.981178442132251,-59.275
2019-09-10,-117.5,-8.488429734190705,-76.55
2019-09-11,61.0,-9.089506638185432,-79.75
2019-09-12,-25.5,-8.496234850293105,-57.8
2019-09-13,-126.5,-8.543915218374641,-58.275
2019-09-16,-254.0,-9.348379328146953,-68.5
2019-09-17,-172.0,-10.31270302741801,-76.45
2019-09-18,-119.0,-10.46590170764111,-77.8
2019-09-19,90.0,-9.242403573100132,-71.75
2019-09-23,-105.0,-13.006129978440072,-87.05
2019-09-24,210.5,-8.645745467094706,-64.55
2019-09-25,212.0,-6.007827548411998,-50.3
2019-09-26,-170.5,-8.113949376800974,-65.55
2019-09-27,114.5,-6.516548872941561,-54.925
2019-09-30,-39.0,-6.522780788407223,-54.975
2019-10-01,253.5,-3.6403412975834586,-33.625
2019-10-02,-19.5,-2.5363887808565493,-22.025
2019-10-03,-72.5,-2.88788603251567,-25.15
2019-10-04,-34.5,-2.602344335261229,-22.55
2019-10-07,-66.0,-2.1549402791244328,-18.3
2019-10-08,-157.0,-3.0913998880461997,-26.85
2019-10-09,-128.0,-3.1435542920539565,-27.375
2019-10-10,-130.5,-4.237590364584475,-36.95
2019-10-11,-144.0,-4.850303309268273,-42.875
2019-10-14,-179.5,-5.0762974314475,-45.525
2019-10-15,140.5,-2.937770165152092,-25.8
2019-10-16,-153.0,-2.84876167292615,-24.85
2019-10-17,-72.5,-2.6050901396455353,-22.525
2019-10-18,-25.0,-3.3294607217317043,-28.275
2019-10-21,34.5,-2.518266933667067,-21.3
2019-10-22,101.5,-3.350186565888344,-26.75
2019-10-23,-36.5,-5.440409649238984,-39.175
2019-10-24,-131.5,-5.258890655792531,-37.225
2019-10-25,138.5,-5.012250435157346,-36.025
2019-10-28,-32.5,-4.967018403063212,-35.7
2019-10-29,-80.0,-8.936323091477469,-52.375
2019-10-30,-196.5,-9.939008692911932,-61.225
2019-10-31,-312.0,-10.36968675377723,-73.2
2019-11-01,8.5,-9.964742935564333,-71.05
2019-11-04,-193.5,-10.57076161656917,-77.425
2019-11-05,-16.0,-9.671993409793362,-70.375
2019-11-06,-63.5,-9.289565627471356,-67.15
2019-11-07,-69.5,-8.93908877285659,-64.1
2019-11-08,77.5,-7.239652301771484,-53.025
2019-11-11,-5.5,-6.230082106004608,-44.325
2019-11-12,-38.5,-8.074786852836414,-53.275
2019-11-13,-64.0,-7.57905303902594,-48.825
2019-11-14,-87.0,-7.6753493643612325,-49.55
2019-11-15,-7.0,-7.51465339538253,-48.65
2019-11-18,-13.5,-7.995776333238986,-51.05
2019-11-19,-24.0,-9.536309703136931,-57.325
2019-11-20,-33.5,-9.507872276888127,-57.175
2019-11-21,-245.0,-9.705222646380612,-62.85
2019-11-22,-88.5,-12.817408761016303,-74.2
2019-11-25,101.5,-10.792820878938144,-67.5
2019-11-26,-123.5,-11.059951273664215,-69.675
2019-11-27,34.5,-9.414337320733367,-58.125
2019-11-28,-94.5,-9.42656558425275,-47.25
2019-11-29,-76.5,-10.382167109839461,-51.5
2019-12-02,83.0,-7.782373541975012,-37.675
2019-12-03,-124.5,-8.668385613995671,-43.1
2019-12-04,-255.0,-9.14403477668419,-52.675
2019-12-05,-63.5,-9.096518406802565,-52.375
2019-12-06,-118.5,-11.29692939292937,-62.175
2019-12-09,121.5,-9.280065967169,-55.825
2019-12-10,-61.5,-9.478889563466954,-56.975
2019-12-11,-0.5,-8.879308980008629,-53.8
2019-12-12,-84.5,-8.862512805719371,-53.675
2019-12-13,-117.5,-9.740985308686852,-59.2
2019-12-16,-33.0,-9.93942623452105,-60.175
2019-12-17,-292.0,-10.807697039461583,-73.575
2019-12-18,-110.5,-11.386382723066365,-77.425
2019-12-19,25.0,-9.86105539970651,-63.925
2019-12-23,-182.0,-10.273952601795925,-68.6
2019-12-24,4.5,-11.641230916531168,-73.45
2019-12-26,102.5,-9.270109491385213,-62.15
2019-12-27,-137.5,-10.674722210431964,-70.75
2019-12-30,51.5,-9.297790502225103,-63.45
2019-12-31,-33.5,-8.970623072486816,-61.3
2020-01-02,-94.0,-10.7648907194533,-70.15
2020-01-03,-219.0,-11.017358066305418,-74.875
2020-01-06,244.5,-6.5799099016499545,-49.9
2020-01-07,-143.5,-7.008252092979447,-53.9
2020-01-08,32.0,-6.008970066523109,-46.375
2020-01-09,-344.0,-8.360920262785287,-69.65
2020-01-10,101.0,-7.109090261112229,-61.525
2020-01-13,1.5,-7.095206112950704,-61.425
2020-01-14,-231.0,-7.670441886461075,-68.75
2020-01-15,-130.0,-7.727138044643745,-69.375
2020-01-16,-32.0,-7.720868635099763,-69.325
2020-01-17,14.5,-6.397595033195029,-54.0
2020-01-20,-53.5,-6.088449860974469,-51.15
2020-01-21,-144.5,-7.082532581633738,-59.625
2020-01-22,-69.0,-6.555453718107715,-53.975
2020-01-23,-4.0,-6.616037471531581,-54.4
2020-01-24,169.5,-5.990303785890997,-51.05
2020-01-27,-164.5,-6.104177927084338,-52.4
2020-01-28,100.5,-5.72353149204329,-49.95
2020-01-29,-103.5,-6.105902187982982,-53.45
2020-01-30,51.0,-5.2224475954931,-46.2
2020-01-31,346.5,-1.7946544556950204,-17.925
2020-02-03,-149.5,-4.011046768782032,-37.625
2020-02-04,123.5,-2.5558216341354347,-24.275
2020-02-05,-67.0,-3.0832044090104707,-29.225
2020-02-06,151.0,-0.5195008995469408,-4.475
2020-02-07,-148.5,-1.95082333310652,-16.95
2020-02-10,268.5,-0.37762188298375365,-3.6
2020-02-11,8.5,0.935858698987865,8.375
2020-02-12,0.5,1.7077004488429415,14.9
2020-02-13,-58.0,1.5524857334854276,13.6
2020-02-14,-64.5,1.0934305176839951,9.65
2020-02-17,-86.5,0.9005233425651379,8.0
2020-02-18,-93.5,1.2075927377961424,10.55
2020-02-19,-3.0,1.5985984233455666,13.85
2020-02-20,-51.5,1.3178007763681499,11.475
2020-02-21,102.0,0.9516258708963636,8.1
2020-02-24,31.5,2.198902248821525,17.9
2020-02-25,418.5,3.4541818202330044,33.8
2020-02-26,-86.5,3.5572778278301316,34.65
2020-02-27,-171.5,2.320612135493997,23.525
2020-02-28,-424.5,-1.3950389273902721,-15.025
2020-03-02,416.0,1.0962000357141115,13.25
2020-03-03,-356.5,-0.8280772697722038,-10.75
2020-03-04,-134.0,-1.0786612274530973,-14.1
2020-03-05,69.0,-1.4093459651622295,-18.2
2020-03-06,-454.0,-2.366127315539593,-33.475
2020-03-09,247.0,-2.457440927858578,-34.55
2020-03-10,331.0,-1.2344416580050552,-18.425
2020-03-11,204.5,-0.5398172843188573,-8.225
2020-03-12,49.5,-0.1870270281270981,-2.85
2020-03-13,-55.0,-0.15592819347800263,-2.375
2020-03-16,880.5,2.371073595903009,45.975
2020-03-17,386.0,3.5295466955833246,69.95
2020-03-18,228.5,4.095908945258597,81.525
2020-03-19,45.5,4.358026069074807,86.375
2020-03-23,-1156.5,0.8969234406880154,23.45
2020-03-24,-171.5,0.5060743472853911,13.3
2020-03-25,224.5,0.13943682521740222,3.6
2020-03-26,328.5,0.9309082779730836,24.35
2020-03-27,-510.5,0.2734726676641915,7.4
2020-03-30,361.0,1.746908118718688,46.675
2020-03-31,157.5,1.2861499274553194,33.75
2020-04-01,56.0,2.1217120412795967,54.375
2020-04-02,41.0,2.4769578540701036,63.125
2020-04-03,53.0,2.445546085106436,62.325
2020-04-06,558.5,4.481322899202287,112.95
2020-04-07,169.5,4.337802974178757,109.075
2020-04-08,-164.5,3.3455432803358347,84.3
2020-04-09,-169.0,2.587185011344126,65.625
2020-04-13,129.0,2.7424401096370845,69.6
2020-04-14,290.0,3.4079442450298476,86.85
2020-04-15,-298.0,1.2015943485536351,27.925
2020-04-16,-266.0,-0.2035343256898688,-4.675
2020-04-17,210.5,-0.2430873220642279,-5.575
2020-04-20,-25.5,-0.39806337082928844,-9.125
2020-04-21,-64.0,2.8603423488913355,45.5
2020-04-22,-113.5,3.069209079338927,48.4
2020-04-23,-85.0,2.1030471332274425,32.925
2020-04-24,189.0,1.7021913209507795,25.95
2020-04-27,-191.0,3.093789976975983,41.925
2020-04-28,421.5,3.2440791019471042,44.95
2020-04-29,169.0,3.2809788140196217,45.525
2020-04-30,-44.5,2.9076279493375377,40.5
2020-05-01,-16.5,2.696973357458885,37.625
2020-05-04,52.0,2.6934302530598453,37.575
2020-05-05,202.0,1.6408210949894138,19.75
2020-05-06,17.5,1.0261169885300017,12.15
2020-05-07,-362.5,0.17706506094873672,2.25
2020-05-08,37.5,1.0084960671982584,12.575
2020-05-11,259.0,1.4864781293700333,19.075
2020-05-12,338.5,1.6473926006382276,21.5
2020-05-13,204.0,3.75293005938514,46.6
2020-05-14,48.0,5.385626846561331,62.3
2020-05-15,170.0,5.251399689060041,60.275
2020-05-18,-140.0,4.641746266787374,54.55
2020-05-19,43.5,5.153104976544887,59.925
2020-05-20,-265.5,4.271648459827559,52.325
2020-05-21,32.0,4.810455534656712,58.175
2020-05-22,-84.0,3.683314434566291,44.525
2020-05-25,-144.0,3.9315785628423225,46.875
2020-05-26,268.0,3.5234982092309193,39.2
2020-05-27,301.5,3.9600592484226484,45.825
2020-05-28,34.5,4.3282406177140995,49.775
2020-05-29,-150.5,3.6514735352246785,43.075
2020-06-01,-116.0,2.8907383747591195,34.675
2020-06-02,81.5,2.4333823748284926,28.65
2020-06-03,-329.0,0.8876287345937189,11.325
2020-06-04,94.0,2.94630558801409,34.15
2020-06-05,265.5,3.7899423674628943,45.55
2020-06-08,193.5,3.5766127844478275,42.275
2020-06-09,15.0,2.3687419379740247,26.1
2020-06-10,-462.0,-0.5728051289221088,-7.2
2020-06-11,649.0,1.4772831144754686,22.85
2020-06-12,-207.5,0.25443986181341116,3.975
2020-06-15,388.5,1.8621330234031812,30.4
2020-06-16,-668.5,-0.27468618076032275,-5.2
2020-06-17,-265.0,-0.2733852563772639,-5.175
2020-06-18,-438.0,-1.4464181787615988,-28.675
2020-06-22,52.5,-1.101431237621125,-21.85
2020-06-23,-38.5,-0.8387450767619229,-16.575
2020-06-24,432.0,-0.41155259093594504,-8.375
2020-06-25,-67.0,-1.3494868835335851,-26.8
2020-06-26,145.5,-1.0632734092140812,-21.25
2020-06-29,409.5,0.3255869080455561,6.75
2020-06-30,140.0,0.9431243393748359,19.55
2020-07-01,100.0,0.9871515377247185,20.475
2020-07-02,-351.0,0.9307249847233798,19.375
2020-07-03,-79.5,0.5136827007660726,10.7
2020-07-06,-70.5,-0.29722708683831817,-6.1
2020-07-07,194.0,-0.29599501122391025,-6.075
2020-07-08,-240.0,-0.9063915017009283,-18.825
2020-07-09,-91.0,-0.013888579130705432,-0.275
2020-07-10,320.5,-0.9224401406474981,-16.7
2020-07-13,734.0,1.4759081182007874,30.375
2020-07-14,166.0,0.9609751968391509,19.25
2020-07-15,-251.5,2.240815082653258,40.1
2020-07-16,-37.5,2.95983569879881,51.475
2020-07-17,-16.5,4.5515635701597095,72.55
2020-07-20,631.5,5.740295852849381,101.5
2020-07-21,-103.5,5.517737511214147,98.25
2020-07-22,-136.5,4.013408784581365,69.825
2020-07-23,300.5,5.024101341952194,88.2
2020-07-24,-138.0,4.158349643751657,74.025
2020-07-27,-136.5,2.695868710489994,46.725
2020-07-28,-321.5,1.3149762335933337,23.65
2020-07-29,-268.0,0.2856294508395934,5.25
2020-07-30,178.0,1.7838153541610944,31.7
2020-07-31,99.5,2.2942111554982483,40.65
2020-08-03,-283.5,1.646731606031913,30.0
2020-08-04,-13.5,1.0860892313687514,19.625
2020-08-05,-371.0,0.7057419726953591,13.075
2020-08-06,257.5,1.626268150728872,30.5
2020-08-07,-0.5,0.7904123863802643,14.45
2020-08-10,98.5,-1.1451601497955755,-17.325
2020-08-11,126.0,-1.2846987005180082,-19.325
2020-08-12,280.0,0.4774763286856782,7.25
2020-08-13,-285.0,-0.3264296608125616,-5.125
2020-08-14,-410.5,-1.490152809965696,-24.825
2020-08-17,-21.5,-4.19360634859499,-57.475
2020-08-18,123.0,-3.318761920905845,-46.15
2020-08-19,86.0,-2.5099618732468425,-35.025
2020-08-20,376.0,-2.1780730464506552,-31.25
2020-08-21,-161.5,-2.2539567339854187,-32.425
2020-08-24,-60.5,-1.9997368385363556,-28.625
2020-08-25,-60.5,-1.137715237130259,-15.575
2020-08-26,123.0,0.29872928146387484,3.975
2020-08-27,-241.5,-1.26269167032762,-17.0
2020-08-28,-412.0,-2.9596718741462835,-42.575
2020-08-31,-20.5,-2.1081247650112034,-29.425
2020-09-01,243.0,-1.1486712135290527,-16.6
2020-09-02,142.5,0.6648195058584108,9.075
2020-09-03,437.0,1.245272199997745,18.05
2020-09-04,664.5,3.0199434297696763,51.3
2020-09-07,-128.0,2.3314355740694155,39.975
2020-09-08,-741.5,-0.16869233490384275,-3.4
2020-09-09,-33.5,-0.9665266701384089,-19.075
2020-09-10,61.5,-0.09030213100385875,-1.75
2020-09-11,-221.5,0.41062284606014854,7.7
2020-09-14,185.5,0.9548852353169904,18.05
2020-09-15,-75.0,0.43167080052753637,8.15
2020-09-16,13.0,0.23876508498927027,4.5
2020-09-17,-303.0,-1.592444539104584,-29.45
2020-09-21,-10.5,-1.1905026422554104,-21.9
2020-09-22,75.0,-0.8205301529311764,-15.125
2020-09-23,414.0,0.4448868307779556,8.6
2020-09-24,-528.0,-1.1631038121692678,-23.95
2020-09-25,352.0,0.2731875669637293,5.725
2020-09-28,-159.5,0.9069848513423553,18.35
2020-09-29,-527.0,-0.32328644400551576,-6.975
2020-09-30,-225.0,-1.415697572179919,-30.375
2020-10-01,-420.5,-2.6671872174474345,-58.525
2020-10-02,114.5,-3.568274598347111,-74.65
2020-10-05,137.5,-5.514600938171569,-101.0
2020-10-06,78.5,-4.908419635400657,-90.675
2020-10-07,138.5,-2.8948775242619575,-46.675
2020-10-08,-337.0,-3.724709480202106,-61.85
2020-10-09,111.5,-3.5553881219959087,-59.35
2020-10-12,247.5,-2.108344690928514,-35.9
2020-10-13,-729.0,-4.259450943486379,-81.625
2020-10-14,34.0,-3.961451429420543,-76.175
2020-10-15,127.5,-3.631830032884058,-70.45
2020-10-16,-28.0,-2.967175225143925,-56.7
2020-10-19,596.5,-1.248079322726688,-26.35
2020-10-20,-353.5,-2.2200263014407824,-47.775
2020-10-21,-264.5,-3.9604488643788454,-81.7
2020-10-22,93.5,-2.569127274800779,-50.625
2020-10-23,-187.5,-4.1072691564368,-77.6
2020-10-26,378.0,-2.5556644315050985,-50.725
2020-10-27,-242.0,-1.9348250981455695,-36.475
2020-10-28,348.0,-0.40439841833161133,-7.825
2020-10-29,147.5,1.1122296619733971,20.575
2020-10-30,187.0,1.3011854195786237,24.2
2020-11-02,58.0,1.091223042213896,20.225
2020-11-03,-35.0,0.7852577483219889,14.55
2020-11-04,-26.0,0.3428542479448079,6.325
2020-11-05,-485.5,-0.05759875188733206,-1.1
2020-11-06,406.5,0.6874114221957365,13.65
2020-11-09,307.5,0.8319272052630771,16.65
2020-11-10,-809.5,0.6119764839113941,12.625
2020-11-11,99.0,0.7682994624303583,15.875
2020-11-12,-248.0,-0.13874423091651947,-2.9
2020-11-13,-153.0,-0.43567762697500434,-9.15
2020-11-16,-366.0,-2.9213963014062747,-57.275
2020-11-17,-270.0,-2.7389019895777778,-53.1
2020-11-18,-221.0,-2.6382960708939125,-50.925
2020-11-19,86.0,-2.659220414715999,-51.3
2020-11-20,-337.0,-2.997593860774401,-58.775
2020-11-23,-120.5,-4.506982729649261,-83.7
2020-11-24,173.5,-3.3571126972058174,-62.925
2020-11-25,-222.0,-5.1138241895461185,-91.425
2020-11-26,51.5,-5.445412692969836,-96.225
2020-11-27,-34.0,-6.2286473308409995,-107.275
2020-11-30,71.5,-6.179881568590647,-106.6
2020-12-01,116.0,-5.661071156930165,-99.05
2020-12-02,262.0,-4.659003476885262,-84.65
2020-12-03,-229.5,-4.136224036234538,-71.85
2020-12-04,-176.0,-6.321635631678665,-100.975
2020-12-07,-129.0,-8.273640627423042,-122.8
2020-12-08,101.0,-6.818367936494006,-77.275
2020-12-09,482.0,-4.298066089839933,-58.125
2020-12-10,-9.0,-3.484091394176198,-46.175
2020-12-11,-117.0,-3.3605585564512324,-44.375
2020-12-14,-66.0,-2.3745301852211522,-29.375
2020-12-15,-43.5,-1.519648629810598,-18.05
2020-12-16,-42.5,-0.7920989053386174,-9.125
2020-12-17,-256.5,-2.2036768138637517,-26.25
2020-12-21,464.5,1.0790723541568774,13.825
2020-12-22,-304.0,0.3463273121149834,4.65
2020-12-23,-327.0,-1.463007388440454,-20.375
2020-12-24,16.0,-0.6221029675234662,-8.475
2020-12-28,17.0,-0.7499323063035838,-10.2
2020-12-29,-161.5,-1.2048198943816768,-16.575
2020-12-30,-107.0,-1.8547104223524806,-25.5
2020-12-31,-159.5,-2.8654457574956043,-39.275
2021-01-04,345.5,-2.487155521527016,-35.1
2021-01-05,-128.0,-2.1597100863237353,-30.025
2021-01-06,133.5,-1.046242406776536,-14.55
2021-01-07,380.0,0.7363523631842201,10.9
2021-01-08,-472.0,-1.0997087118430515,-17.75
2021-01-11,-226.5,-3.6296051930917783,-53.175
2021-01-12,-252.5,-4.39055113685073,-65.35
2021-01-13,49.5,-3.8156548827219523,-57.025
2021-01-14,44.5,-3.431341373340543,-51.5
2021-01-15,-195.5,-3.9042984279102626,-59.1
2021-01-18,-47.0,-3.91938339330139,-59.325
2021-01-19,-179.0,-3.7034536512477945,-55.45
2021-01-20,252.0,-4.808250520619634,-66.075
2021-01-21,-169.0,-4.427584379567867,-59.325
2021-01-22,-267.0,-4.271984618578857,-56.325
2021-01-25,0.0,-4.337791146160499,-57.125
2021-01-26,-563.5,-5.809958475074383,-86.15
2021-01-27,230.0,-4.324021133356886,-66.575
2021-01-28,-125.5,-4.380762549635829,-67.5
2021-01-29,-227.5,-4.569259821985776,-70.9
2021-02-01,267.5,-4.942628293765845,-74.8
2021-02-02,-17.5,-4.577860047808908,-69.275
2021-02-03,109.0,-4.677829752047223,-70.5
2021-02-04,-54.5,-6.779641686743861,-92.225
2021-02-05,-24.5,-5.60408617723945,-69.85
2021-02-08,-200.5,-5.526330835105247,-68.55
2021-02-09,-212.5,-5.411334374104062,-66.55
2021-02-10,-362.0,-6.79886916404995,-87.125
2021-02-11,-269.5,-7.9712071056807305,-102.825
2021-02-12,87.5,-6.779421743908266,-88.675
2021-02-15,-27.5,-6.697170390030982,-87.7
2021-02-16,26.0,-5.905929718721273,-77.45
2021-02-17,-189.5,-8.09929488742031,-99.525
2021-02-18,-57.0,-7.661943459354327,-93.925
2021-02-19,45.5,-6.453270176305083,-78.3
2021-02-22,-82.0,-6.820908063467677,-82.4
2021-02-23,426.0,-2.767051491669658,-32.925
2021-02-24,151.0,-3.179365646762319,-36.875
2021-02-25,875.0,0.7748534183243083,13.15
2021-02-26,-210.5,0.8271951593216833,14.0
2021-03-01,149.5,0.48650748348400363,8.1
2021-03-02,-11.0,0.5060808555255345,8.425
2021-03-03,532.0,1.6336302979455464,29.575
2021-03-04,664.0,3.270564789226686,65.5
2021-03-05,372.0,4.180598617837971,85.325
2021-03-08,202.0,5.263018984962574,105.45
2021-03-09,55.5,6.087536157309058,118.85
2021-03-10,-147.5,6.936884760037205,129.575
2021-03-11,-166.0,7.36725377164535,134.75
2021-03-12,3.5,7.106835319351278,130.55
2021-03-15,66.0,7.407756260375047,135.225
2021-03-16,177.0,7.8478572159628674,142.775
2021-03-17,-157.5,7.984517904303578,144.375
2021-03-18,-219.5,7.3363379178133306,136.25
2021-03-22,40.5,7.320916103682989,136.0
2021-03-23,-390.0,6.109739671744551,120.6
2021-03-24,485.0,6.1974139036809275,123.55
2021-03-25,-414.5,4.483583846994337,95.275
2021-03-26,23.0,2.9229745728002845,52.675
2021-03-29,-353.0,2.4577967436635513,45.55
2021-03-30,-361.0,1.0389020205308583,20.025
2021-03-31,97.0,1.3175155887245573,25.425
2021-04-01,-390.5,-1.1106487858921592,-20.7
2021-04-05,204.0,-2.6984260014290142,-43.7
2021-04-06,-229.0,-4.850207621066225,-73.75
2021-04-07,-199.5,-6.359597201254652,-93.825
2021-04-08,-277.5,-7.468122939810013,-110.475
2021-04-09,148.0,-6.297324726623639,-95.7
2021-04-12,-354.0,-6.7442037385595865,-105.1
2021-04-13,-71.0,-7.01456316273312,-108.825
2021-04-14,35.5,-7.141709362509408,-110.35
2021-04-15,9.0,-7.918221311364926,-118.75
2021-04-16,-121.5,-7.803565101456071,-116.95
2021-04-19,102.5,-6.634834376379473,-100.85
2021-04-20,25.0,-6.697777133073024,-101.625
2021-04-21,235.5,-4.614856212845747,-70.35
2021-04-22,50.5,-7.016194209336269,-92.075
2021-04-23,119.0,-5.209406106014214,-65.4
2021-04-26,110.5,-4.79278901574098,-61.025
2021-04-27,-258.0,-4.552316743631503,-56.275
2021-04-28,-101.0,-3.736756698080683,-43.275
2021-04-29,158.0,-3.421525835314383,-40.225
2021-04-30,2.0,-1.94049874935418,-20.6
2021-05-03,200.0,-1.9624187124602241,-20.8
2021-05-04,382.0,0.8478898521874411,9.75
2021-05-05,59.5,2.043734270450064,22.7
2021-05-06,-215.0,2.3910094230870196,25.825
2021-05-07,-124.0,1.128191932327018,12.225
2021-05-10,452.0,4.741138111841851,52.525
2021-05-11,127.0,5.688681556998029,62.425
2021-05-12,300.5,6.616198014618963,75.675
2021-05-13,-374.0,4.3531363480168395,56.525
2021-05-14,151.0,5.488625625603606,70.15
2021-05-17,-312.5,3.5792501907183514,49.4
2021-05-18,63.0,3.7178482111020186,51.3
2021-05-19,193.5,3.591569120370165,49.2
2021-05-20,359.0,4.505327380109397,64.625
2021-05-21,232.5,4.843885643220677,70.3
2021-05-24,206.0,5.13353480189144,75.075
2021-05-25,-200.5,5.419246478865385,77.95
2021-05-26,-203.5,4.953323207221472,72.825
2021-05-27,-180.0,3.71788835020051,55.925
2021-05-28,-274.5,2.6809663335429823,42.1
2021-05-31,-96.0,1.7456964800131112,27.3
2021-06-01,103.5,0.9017807704377654,13.375
2021-06-02,-283.5,-0.24579458044414962,-3.775
2021-06-03,-328.0,-0.598780959801964,-9.425
2021-06-04,289.5,0.6961095735501815,11.25
2021-06-07,-361.5,-1.88511494718667,-29.425
2021-06-08,5.0,-2.29851069759068,-35.525
2021-06-09,-104.0,-3.795229729344124,-55.75
2021-06-10,133.5,-2.1465680883882388,-30.375
2021-06-11,-344.0,-3.796810594304459,-55.125
2021-06-14,90.0,-2.4734956595221456,-35.0
2021-06-15,31.0,-2.593388025904659,-36.6
2021-06-16,-58.5,-3.5870246190534925,-49.2
2021-06-17,336.0,-3.706762318086197,-50.35
2021-06-21,18.0,-4.696656887863861,-61.075
2021-06-22,68.0,-5.406666094670358,-67.975
2021-06-23,-198.0,-5.398949369016142,-67.85
2021-06-24,21.0,-4.543082905262533,-56.625
2021-06-25,-431.5,-5.163791684453803,-69.2
2021-06-28,43.0,-4.057486612091279,-53.325
2021-06-29,63.0,-3.4320420034446895,-45.375
2021-06-30,-399.0,-5.078601345424088,-70.5
2021-07-01,-5.0,-4.1732184297973705,-56.575
2021-07-02,5.5,-3.070798908078388,-39.9
2021-07-05,-66.5,-4.77231425864356,-57.7
2021-07-06,36.5,-3.340314088387012,-37.8
2021-07-07,-368.5,-4.642056974531922,-56.475
2021-07-08,-114.0,-4.67987696749206,-56.975
2021-07-09,74.5,-4.986583235004367,-59.925
2021-07-12,-70.0,-4.090901411446411,-46.225
2021-07-13,240.5,-3.2697781317138452,-38.7
2021-07-14,-77.5,-3.7385882185669432,-44.125
